Data,Piso,Posição,Observação
4/29/2025,4.0,2085.0,Deslacrado
4/29/2025,4.0,2076.0,Deslacrado
4/29/2025,4.0,2060.0,Deslacrado
4/29/2025,4.0,2057.0,Deslacrado
4/29/2025,4.0,2040.0,Deslacrado
4/29/2025,4.0,2033.0,Deslacrado
4/29/2025,4.0,2029.0,Deslacrado
4/29/2025,4.0,2023.0,Deslacrado
4/29/2025,4.0,2020.0,Deslacrado
4/29/2025,4.0,2018.0,Deslacrado
4/29/2025,4.0,2279.0,Deslacrado
4/29/2025,4.0,2275.0,Deslacrado
4/29/2025,4.0,2269.0,Deslacrado
4/29/2025,4.0,2268.0,Deslacrado
4/29/2025,4.0,2272.0,Deslacrado
4/29/2025,4.0,2255.0,Deslacrado
4/29/2025,4.0,2262.0,Deslacrado
4/29/2025,4.0,2257.0,Deslacrado
4/29/2025,4.0,2266.0,Deslacrado
4/29/2025,4.0,2313.0,Deslacrado  e dois intelbras na pa
4/29/2025,4.0,2320.0,Deslacrado
4/29/2025,4.0,2317.0,Deslacrado
4/29/2025,4.0,2372.0,Deslacrado
4/29/2025,4.0,2554.0,Deslacrado
4/29/2025,4.0,2550.0,Deslacrado
4/29/2025,4.0,2558.0,Deslacrado
4/29/2025,4.0,2559.0,Deslacrado
4/29/2025,5.0,3128.0,Deslacrado
4/29/2025,5.0,3128.0,Deslacrado
4/29/2025,5.0,3127.0,Deslacrado
4/29/2025,5.0,3125.0,Deslacrado
4/29/2025,5.0,3120.0,Deslacrado
4/29/2025,5.0,3011.0,Deslacrado
4/29/2025,5.0,3010.0,Deslacrado
4/29/2025,5.0,3518.0,Deslacrado
4/29/2025,5.0,3427.0,Deslacrado
4/29/2025,5.0,3430.0,Deslacrado
4/29/2025,5.0,3434.0,Deslacrado
4/29/2025,5.0,3457.0,Deslacrado
4/29/2025,5.0,3456.0,Deslacrado
4/29/2025,5.0,3465.0,Deslacrado
4/29/2025,5.0,3479.0,Deslacrado
4/29/2025,5.0,3493.0,Deslacrado
4/29/2025,5.0,3658.0,Deslacrado
4/29/2025,5.0,3636.0,Deslacrado
4/29/2025,5.0,3634.0,Deslacrado
4/29/2025,5.0,3633.0,Deslacrado
4/29/2025,5.0,3069.0,Deslacrado
4/29/2025,5.0,3061.0,Deslacrado
4/29/2025,5.0,3060.0,Deslacrado
4/29/2025,5.0,3065.0,Deslacrado
4/29/2025,5.0,3047.0,Deslacrado
4/29/2025,5.0,3046.0,Deslacrado
4/29/2025,5.0,3053.0,Deslacrado
4/29/2025,5.0,3045.0,Deslacrado
4/29/2025,5.0,3045.0,Deslacrado
4/29/2025,5.0,3044.0,Deslacrado
4/29/2025,5.0,3030.0,Deslacrado
4/29/2025,5.0,3028.0,Deslacrado
4/29/2025,5.0,3032.0,Deslacrado
4/29/2025,5.0,3027.0,Deslacrado
4/29/2025,5.0,3026.0,Deslacrado
4/29/2025,5.0,3018.0,Deslacrado
4/29/2025,5.0,3015.0,Deslacrado
4/29/2025,5.0,3306.0,Deslacrado
4/29/2025,5.0,3307.0,Deslacrado
4/29/2025,5.0,3322.0,Deslacrado
4/29/2025,5.0,3316.0,Deslacrado
4/29/2025,5.0,3323.0,Deslacrado
4/29/2025,5.0,3318.0,Deslacrado
4/29/2025,5.0,3320.0,Deslacrado
4/29/2025,5.0,3327.0,Deslacrado
4/29/2025,5.0,3328.0,Deslacrado
4/29/2025,5.0,3337.0,Deslacrado
4/29/2025,5.0,3340.0,Deslacrado
4/29/2025,5.0,3341.0,Deslacrado e sem avaya
4/29/2025,5.0,3376.0,Deslacrado
4/29/2025,5.0,3376.0,Deslacrado
4/29/2025,5.0,3390.0,Deslacrado
4/29/2025,5.0,3391.0,Deslacrado
4/29/2025,5.0,3385.0,Deslacrado
4/29/2025,5.0,3393.0,Deslacrado
4/29/2025,5.0,3398.0,Deslacrado
4/29/2025,5.0,3399.0,Deslacrado
4/29/2025,5.0,3401.0,Deslacrado
4/29/2025,5.0,3402.0,Deslacrado
4/29/2025,5.0,3651.0,Deslacrado
4/29/2025,5.0,3648.0,Deslacrado
4/29/2025,5.0,3649.0,Deslacrado
4/29/2025,5.0,3623.0,Deslacrado
4/29/2025,5.0,3628.0,Deslacrado
4/29/2025,5.0,3620.0,Deslacrado
4/29/2025,6.0,4452.0,Deslacrado
4/29/2025,6.0,4459.0,Deslacrado
4/29/2025,6.0,4458.0,Deslacrado
4/29/2025,6.0,4457.0,Deslacrado
4/29/2025,6.0,4456.0,Deslacrado
4/29/2025,6.0,4461.0,Deslacrado
4/29/2025,6.0,4460.0,Deslacrado
4/29/2025,6.0,4463.0,Deslacrado
4/29/2025,6.0,4464.0,Deslacrado
4/29/2025,6.0,4473.0,Deslacrado
4/29/2025,6.0,4471.0,Deslacrado
4/29/2025,6.0,4470.0,Deslacrado
4/29/2025,6.0,4469.0,Deslacrado
4/29/2025,6.0,4480.0,Deslacrado
4/29/2025,6.0,4478.0,Deslacrado
4/29/2025,6.0,4487.0,Deslacrado
4/29/2025,6.0,4488.0,Deslacrado
4/29/2025,6.0,4495.0,Deslacrado
4/29/2025,6.0,4342.0,Deslacrado
4/29/2025,6.0,4348.0,Deslacrado
4/29/2025,6.0,4256.0,Deslacrado
4/29/2025,6.0,4250.0,Deslacrado
4/29/2025,6.0,4256.0,Deslacrado
4/29/2025,6.0,4258.0,Deslacrado
4/29/2025,6.0,4259.0,Deslacrado
4/29/2025,6.0,4241.0,Deslacrado
4/29/2025,6.0,4247.0,Deslacrado
4/29/2025,6.0,4231.0,Deslacrado
4/29/2025,6.0,4135.0,Deslacrado
4/29/2025,6.0,4124.0,Deslacrado
4/29/2025,6.0,4125.0,Deslacrado
4/29/2025,6.0,4061.0,Deslacrado
4/29/2025,6.0,4059.0,Deslacrado
4/29/2025,6.0,4067.0,Deslacrado
4/29/2025,6.0,4059.0,Deslacrado
4/29/2025,6.0,4058.0,Deslacrado
4/29/2025,6.0,4057.0,Deslacrado
4/29/2025,6.0,4064.0,Deslacrado
4/29/2025,6.0,4592.0,Deslacrado
4/29/2025,6.0,4673.0,Deslacrado
4/29/2025,6.0,4677.0,Deslacrado
4/29/2025,6.0,4676.0,Deslacrado
4/29/2025,6.0,4766.0,Deslacrado
4/29/2025,6.0,4765.0,Deslacrado
4/29/2025,6.0,4771.0,Deslacrado
4/29/2025,6.0,4706.0,Deslacrado
4/29/2025,6.0,4715.0,Deslacrado
4/29/2025,6.0,4389.0,Deslacrado
4/29/2025,6.0,4415.0,Deslacrado
4/29/2025,6.0,4438.0,Deslacrado
4/29/2025,6.0,4443.0,Deslacrado
4/29/2025,6.0,4439.0,Deslacrado
"
29/04/2025",6.0,4708.0,Deslacrado
5/2/2025,2.0,6642.0,Deslacrado
5/2/2025,2.0,6641.0,Deslacrado
5/2/2025,2.0,6638.0,Deslacrado
5/2/2025,2.0,6651.0,Deslacrado
5/2/2025,2.0,6660.0,Deslacrado
5/2/2025,2.0,6648.0,Deslacrado
5/2/2025,2.0,6659.0,Deslacrado
5/2/2025,2.0,6756.0,Deslacrado
5/2/2025,2.0,6730.0,Deslacrado
5/2/2025,2.0,6728.0,Deslacrado
5/2/2025,3.0,1639.0,Deslacrado
5/2/2025,3.0,1643.0,Deslacrado
5/2/2025,3.0,1642.0,Deslacrado
5/2/2025,3.0,1636.0,Deslacrado
5/2/2025,3.0,1457.0,Deslacrado
5/2/2025,3.0,1460.0,Deslacrado
5/2/2025,3.0,1312.0,Deslacrado
5/2/2025,3.0,1311.0,Deslacrado
5/2/2025,3.0,1310.0,Deslacrado
5/2/2025,3.0,1309.0,Deslacrado
5/2/2025,3.0,1307.0,Deslacrado
5/2/2025,3.0,1313.0,Deslacrado
5/2/2025,3.0,1305.0,Deslacrado  e USB conectado na frente
5/2/2025,3.0,1299.0,Deslacrado  e USB conectado na frente
5/2/2025,3.0,1299.0,Deslacrado
5/2/2025,3.0,1297.0,Deslacrado
5/2/2025,3.0,1301.0,Deslacrado
5/2/2025,3.0,1301.0,Deslacrado
5/2/2025,3.0,1436.0,Deslacrado
5/2/2025,3.0,1430.0,Deslacrado
5/2/2025,3.0,1431.0,Deslacrado
5/2/2025,3.0,1438.0,Deslacrado
5/2/2025,3.0,1432.0,Deslacrado
5/2/2025,3.0,1435.0,Deslacrado
5/2/2025,3.0,1434.0,Deslacrado
5/2/2025,3.0,1433.0,Deslacrado
5/2/2025,3.0,1288.0,Deslacrado
5/2/2025,3.0,1293.0,Deslacrado
5/2/2025,3.0,1292.0,Deslacrado
5/2/2025,3.0,1286.0,Deslacrado
5/2/2025,3.0,1291.0,Deslacrado
5/2/2025,3.0,1284.0,Deslacrado
5/2/2025,3.0,263.0,Deslacrado
5/2/2025,3.0,275.0,Deslacrado
5/2/2025,3.0,262.0,Deslacrado
5/2/2025,3.0,274.0,Deslacrado
5/2/2025,3.0,261.0,Deslacrado
5/2/2025,3.0,273.0,Deslacrado
5/2/2025,3.0,272.0,Deslacrado
5/2/2025,3.0,271.0,Deslacrado
5/2/2025,3.0,259.0,Deslacrado
5/2/2025,3.0,270.0,Deslacrado
5/2/2025,3.0,258.0,Deslacrado
5/2/2025,3.0,257.0,Deslacrado
5/2/2025,3.0,269.0,Deslacrado
5/2/2025,3.0,268.0,Deslacrado
5/2/2025,3.0,278.0,Deslacrado
5/2/2025,3.0,280.0,Deslacrado
5/2/2025,3.0,1336.0,Deslacrado
5/2/2025,3.0,1225.0,Deslacrado
5/2/2025,3.0,1221.0,Deslacrado
5/2/2025,4.0,2089.0,Deslacrado
5/2/2025,4.0,2081.0,Deslacrado
5/2/2025,4.0,2087.0,Deslacrado
5/2/2025,4.0,2085.0,Deslacrado
5/2/2025,4.0,2076.0,Deslacrado
5/2/2025,4.0,2060.0,Deslacrado
5/2/2025,4.0,2057.0,Deslacrado
5/2/2025,4.0,2040.0,Deslacrado
5/2/2025,4.0,2033.0,Deslacrado
5/2/2025,4.0,2029.0,Deslacrado
5/2/2025,4.0,2023.0,Deslacrado
5/2/2025,4.0,2020.0,Deslacrado
5/2/2025,4.0,2018.0,Deslacrado
5/2/2025,4.0,2279.0,Deslacrado
5/2/2025,4.0,2275.0,Deslacrado
5/2/2025,4.0,2269.0,Deslacrado
5/2/2025,4.0,2268.0,Deslacrado
5/2/2025,4.0,2272.0,Deslacrado
5/2/2025,4.0,2255.0,Deslacrado
5/2/2025,4.0,2262.0,Deslacrado
5/2/2025,4.0,2257.0,Deslacrado
5/2/2025,4.0,2266.0,Deslacrado
5/2/2025,4.0,2313.0,Deslacrado  e dois intelbras na pav
5/2/2025,4.0,2320.0,Deslacrado
5/2/2025,4.0,2317.0,Deslacrado
5/2/2025,4.0,2372.0,Deslacrado
5/2/2025,4.0,2554.0,Deslacrado
5/2/2025,4.0,2550.0,Deslacrado
5/2/2025,4.0,2558.0,Deslacrado
5/2/2025,4.0,2559.0,Deslacrado
5/2/2025,5.0,3069.0,Deslacrado
5/2/2025,5.0,3061.0,Deslacrado
5/2/2025,5.0,3060.0,Deslacrado
5/2/2025,5.0,3065.0,Deslacrado
5/2/2025,5.0,3047.0,Deslacrado
5/2/2025,5.0,3046.0,Deslacrado
5/2/2025,5.0,3053.0,Deslacrado
5/2/2025,5.0,3045.0,Deslacrado
5/2/2025,5.0,3045.0,Deslacrado
5/2/2025,5.0,3044.0,Deslacrado
5/2/2025,5.0,3030.0,Deslacrado
5/2/2025,5.0,3028.0,Deslacrado
5/2/2025,5.0,3032.0,Deslacrado
5/2/2025,5.0,3027.0,Deslacrado
5/2/2025,5.0,3026.0,Deslacrado
5/2/2025,5.0,3018.0,Deslacrado
5/2/2025,5.0,3015.0,Deslacrado
5/2/2025,5.0,3306.0,Deslacrado
5/2/2025,5.0,3307.0,Deslacrado
5/2/2025,5.0,3322.0,Deslacrado
5/2/2025,5.0,3316.0,Deslacrado
5/2/2025,5.0,3323.0,Deslacrado
5/2/2025,5.0,3318.0,Deslacrado
5/2/2025,5.0,3320.0,Deslacrado
5/2/2025,5.0,3327.0,Deslacrado
5/2/2025,5.0,3328.0,Deslacrado
5/2/2025,5.0,3337.0,Deslacrado
5/2/2025,5.0,3340.0,Deslacrado
5/2/2025,5.0,3341.0,Deslacrado e sem avaya
5/2/2025,5.0,3376.0,Deslacrado
5/2/2025,5.0,3376.0,Deslacrado
5/2/2025,5.0,3390.0,Deslacrado
5/2/2025,5.0,3391.0,Deslacrado
5/2/2025,5.0,3385.0,Deslacrado
5/2/2025,5.0,3393.0,Deslacrado
5/2/2025,5.0,3398.0,Deslacrado
5/2/2025,5.0,3399.0,Deslacrado
5/2/2025,5.0,3401.0,Deslacrado
5/2/2025,5.0,3402.0,Deslacrado
5/2/2025,5.0,3651.0,Deslacrado
5/2/2025,5.0,3648.0,Deslacrado
5/2/2025,5.0,3649.0,Deslacrado
5/2/2025,5.0,3623.0,Deslacrado
5/2/2025,5.0,3628.0,Deslacrado
5/2/2025,5.0,3620.0,Deslacrado
5/2/2025,6.0,4452.0,Deslacrado
5/2/2025,6.0,4459.0,Deslacrado
5/2/2025,6.0,4458.0,Deslacrado
5/2/2025,6.0,4457.0,Deslacrado
5/2/2025,6.0,4456.0,Deslacrado
5/2/2025,6.0,4461.0,Deslacrado
5/2/2025,6.0,4460.0,Deslacrado
5/2/2025,6.0,4463.0,Deslacrado
5/2/2025,6.0,4464.0,Deslacrado
5/2/2025,6.0,4473.0,Deslacrado
5/2/2025,6.0,4471.0,Deslacrado
5/2/2025,6.0,4470.0,Deslacrado
5/2/2025,6.0,4469.0,Deslacrado
5/2/2025,6.0,4480.0,Deslacrado
5/2/2025,6.0,4478.0,Deslacrado
5/2/2025,6.0,4487.0,Deslacrado
5/2/2025,6.0,4488.0,Deslacrado
5/2/2025,6.0,4495.0,Deslacrado
5/2/2025,6.0,4342.0,Deslacrado
5/2/2025,6.0,4348.0,Deslacrado
5/2/2025,6.0,4256.0,Deslacrado
5/2/2025,6.0,4250.0,Deslacrado
5/2/2025,6.0,4256.0,Deslacrado
5/2/2025,6.0,4258.0,Deslacrado
5/2/2025,6.0,4259.0,Deslacrado
5/2/2025,6.0,4241.0,Deslacrado
5/2/2025,6.0,4247.0,Deslacrado
5/2/2025,6.0,4231.0,Deslacrado
5/2/2025,6.0,4135.0,Deslacrado
5/2/2025,6.0,4124.0,Deslacrado
5/2/2025,6.0,4125.0,Deslacrado
5/2/2025,6.0,4061.0,Deslacrado
5/2/2025,6.0,4059.0,Deslacrado
5/2/2025,6.0,4067.0,Deslacrado
5/2/2025,6.0,4059.0,Deslacrado
5/2/2025,6.0,4058.0,Deslacrado
5/2/2025,6.0,4057.0,Deslacrado
5/2/2025,6.0,4064.0,Deslacrado
5/2/2025,6.0,4592.0,Deslacrado
5/2/2025,6.0,4673.0,Deslacrado
5/2/2025,6.0,4677.0,Deslacrado
5/2/2025,6.0,4676.0,Deslacrado
5/2/2025,6.0,4766.0,Deslacrado
5/2/2025,6.0,4765.0,Deslacrado
5/2/2025,6.0,4771.0,Deslacrado
5/2/2025,6.0,4706.0,Deslacrado
5/2/2025,6.0,4715.0,Deslacrado
5/2/2025,6.0,4708.0,Deslacrado
6/5/2025,2.0,6938.0,Deslacrado
6/5/2025,2.0,6935.0,Deslacrado
6/5/2025,2.0,6953.0,Deslacrado
6/5/2025,2.0,6643.0,Deslacrado
6/5/2025,2.0,6630.0,Deslacrado
6/5/2025,2.0,6628.0,Deslacrado
6/5/2025,2.0,6599.0,Deslacrado
6/5/2025,2.0,6583.0,Deslacrado
6/5/2025,2.0,6555.0,Deslacrado
6/5/2025,2.0,6646.0,Deslacrado
6/5/2025,2.0,6647.0,Deslacrado
6/5/2025,2.0,6769.0,Deslacrado
6/5/2025,2.0,6743.0,Deslacrado
6/5/2025,2.0,6734.0,Deslacrado
6/5/2025,2.0,6825.0,Deslacrado e USB na porta da frente
6/5/2025,2.0,6825.0,Deslacrado e USB na porta da frente
6/5/2025,2.0,6601.0,2 extensor e deslacrado
6/5/2025,2.0,6556.0,Deslacrado
6/5/2025,2.0,6628.0,Deslacrado
6/5/2025,3.0,1673.0,Deslacrado
6/5/2025,3.0,1674.0,Deslacrado
6/5/2025,3.0,1640.0,Deslacrado
6/5/2025,3.0,1643.0,Deslacrado
6/5/2025,3.0,1237.0,Deslacrado
6/5/2025,3.0,1236.0,Deslacrado
6/5/2025,3.0,1236.0,Deslacrado
6/5/2025,3.0,1353.0,Deslacrado 2 intelbras
6/5/2025,3.0,1337.0,Deslacrado
6/5/2025,3.0,1338.0,Deslacrado
6/5/2025,3.0,1272.0,Deslacrado
6/5/2025,3.0,1271.0,Deslacrado
6/5/2025,3.0,1403.0,Deslacrado
6/5/2025,3.0,1404.0,Deslacrado
6/5/2025,3.0,1404.0,Deslacrado
6/5/2025,3.0,1416.0,Deslacrado e USB na frente
6/5/2025,3.0,1418.0,Deslacrado
6/5/2025,3.0,1419.0,Deslacrado
6/5/2025,3.0,1427.0,Deslacrado
6/5/2025,3.0,1446.0,Deslacrado
5/6/2025,3.0,1454.0,Deslacrado
6/5/2025,3.0,1305.0,Deslacrado
6/5/2025,3.0,1297.0,Deslacrado
6/5/2025,3.0,1296.0,Deslacrado e mouse na frente
6/5/2025,3.0,251.0,Deslacrado
6/5/2025,3.0,236.0,Deslacrado
6/5/2025,3.0,235.0,Deslacrado
6/5/2025,3.0,246.0,Deslacrado
6/5/2025,3.0,245.0,Deslacrado
6/5/2025,3.0,232.0,Deslacrado
6/5/2025,3.0,268.0,Deslacrado
6/5/2025,3.0,275.0,Deslacrado
6/5/2025,3.0,262.0,Deslacrado
6/5/2025,3.0,273.0,Deslacrado
6/5/2025,3.0,259.0,Deslacrado
6/5/2025,3.0,258.0,Deslacrado
6/5/2025,3.0,280.0,Deslacrado
6/5/2025,3.0,287.0,Deslacrado
6/5/2025,3.0,220.0,Deslacrado
6/5/2025,4.0,2089.0,Deslacrado
6/5/2025,4.0,2086.0,Deslacrado
6/5/2025,4.0,2064.0,Deslacrado e mouse na frente
6/5/2025,4.0,2060.0,Deslacrado
6/5/2025,4.0,2055.0,Deslacrado
6/5/2025,4.0,2063.0,Deslacrado
6/5/2025,4.0,2040.0,Deslacrado
6/5/2025,4.0,2041.0,Deslacrado
6/5/2025,4.0,2052.0,Deslacrado
6/5/2025,4.0,2025.0,Deslacrado
6/5/2025,4.0,2024.0,Deslacrado e USB na porta da frente
6/5/2025,4.0,2029.0,Deslacrado e USB na porta da frente
6/5/2025,4.0,2030.0,Deslacrado e USB na porta da frente
6/5/2025,4.0,2156.0,Deslacrado
6/5/2025,4.0,2171.0,Deslacrado
6/5/2025,4.0,2169.0,Deslacrado
6/5/2025,4.0,2295.0,Deslacrado
6/5/2025,4.0,2292.0,Deslacrado
6/5/2025,4.0,2352.0,Deslacrado e intelbras na fente
6/5/2025,4.0,2341.0,Deslacrado
6/5/2025,4.0,2342.0,Deslacrado
6/5/2025,4.0,2279.0,Deslacrado
6/5/2025,4.0,2272.0,Deslacrado
6/5/2025,4.0,2271.0,Deslacrado
6/5/2025,4.0,2320.0,Deslacrado
6/5/2025,4.0,2313.0,Deslacrado
6/5/2025,4.0,2262.0,Deslacrado
6/5/2025,4.0,2263.0,Deslacrado
6/5/2025,4.0,2256.0,Deslacrado
6/5/2025,4.0,2304.0,Deslacrado
6/5/2025,5.0,2304.0,Deslacrado
6/5/2025,5.0,3011.0,Deslacrado
6/5/2025,5.0,3007.0,Deslacrado
6/5/2025,5.0,3008.0,Deslacrado
6/5/2025,5.0,3022.0,Deslacrado
6/5/2025,5.0,3040.0,Deslacrado
6/5/2025,5.0,3033.0,Deslacrado
6/5/2025,5.0,3032.0,Deslacrado
6/5/2025,5.0,3037.0,Deslacrado
6/5/2025,5.0,3030.0,Deslacrado
6/5/2025,5.0,3028.0,Deslacrado
6/5/2025,5.0,3046.0,Deslacrado
6/5/2025,5.0,3052.0,Deslacrado
6/5/2025,5.0,3051.0,Deslacrado
6/5/2025,5.0,3049.0,Deslacrado e USB na porta da frente
6/5/2025,5.0,3069.0,Deslacrado e USB na porta da frente
6/5/2025,5.0,3058.0,Deslacrado
6/5/2025,5.0,3310.0,Deslacrado
6/5/2025,5.0,3313.0,Deslacrado
6/5/2025,5.0,3314.0,Deslacrado
6/5/2025,5.0,3322.0,Deslacrado
6/5/2025,5.0,3323.0,Deslacrado
6/5/2025,5.0,3321.0,Deslacrado
6/5/2025,5.0,3328.0,Deslacrado
6/5/2025,5.0,3340.0,Deslacrado
6/5/2025,5.0,3364.0,Deslacrado
6/5/2025,5.0,3365.0,Deslacrado
6/5/2025,5.0,3366.0,Deslacrado
6/5/2025,5.0,3367.0,Deslacrado e USB na frente
6/5/2025,5.0,3368.0,Deslacrado e USB na frente
6/5/2025,5.0,3559.0,Deslacrado e USB na frente
6/5/2025,5.0,3570.0,Deslacrado
6/5/2025,5.0,3578.0,Deslacrado
6/5/2025,5.0,3485.0,Deslacrado
6/5/2025,5.0,3472.0,Deslacrado
6/5/2025,5.0,3471.0,Deslacrado
6/5/2025,5.0,3475.0,Deslacrado
6/5/2025,5.0,3469.0,Deslacrado
6/5/2025,5.0,3549.0,Deslacrado
6/5/2025,5.0,3464.0,Deslacrado
6/5/2025,5.0,3463.0,Deslacrado
6/5/2025,5.0,3535.0,Deslacrado
6/5/2025,5.0,3537.0,Deslacrado
6/5/2025,5.0,3442.0,Deslacrado
6/5/2025,5.0,3436.0,Deslacrado
6/5/2025,5.0,3435.0,Deslacrado
6/5/2025,5.0,3434.0,Deslacrado
6/5/2025,5.0,3437.0,Deslacrado
6/5/2025,5.0,3515.0,Deslacrado
6/5/2025,5.0,3515.0,Deslacrado
6/5/2025,5.0,3517.0,Deslacrado
6/5/2025,5.0,3350.0,Deslacrado
9/5/2025,2.0,6968.0,Deslacrado
9/5/2025,2.0,6969.0,Deslacrado
9/5/2025,2.0,6955.0,Deslacrado
9/5/2025,2.0,6980.0,Deslacrado
9/5/2025,2.0,6995.0,Deslacrado
9/5/2025,2.0,6993.0,Deslacrado
9/5/2025,2.0,6989.0,Deslacrado
9/5/2025,2.0,6970.0,Deslacrado e USB na frente
9/5/2025,2.0,6938.0,Deslacrado e USB na frente
9/5/2025,2.0,6947.0,Deslacrado
9/5/2025,2.0,6932.0,Deslacrado
5/9/2025,2.0,6921.0,Deslacrado
5/9/2025,2.0,6909.0,Deslacrado
5/9/2025,2.0,6918.0,Deslacrado
5/9/2025,2.0,6923.0,Deslacrado
5/9/2025,2.0,6926.0,Deslacrado
5/9/2025,2.0,6935.0,Deslacrado
5/9/2025,2.0,6938.0,Deslacrado
5/9/2025,2.0,6940.0,Deslacrado
5/9/2025,2.0,6949.0,Deslacrado
5/9/2025,2.0,6950.0,Deslacrado
5/9/2025,3.0,1640.0,Deslacrado
5/9/2025,3.0,1645.0,Deslacrado
5/9/2025,3.0,1648.0,Deslacrado
5/9/2025,3.0,1650.0,Deslacrado
5/9/2025,3.0,1653.0,Deslacrado
5/9/2025,3.0,1670.0,Deslacrado
5/9/2025,3.0,1661.0,Deslacrado
5/9/2025,3.0,1660.0,Deslacrado
5/9/2025,3.0,1353.0,Deslacrado
5/9/2025,3.0,1351.0,Deslacrado
5/9/2025,3.0,1343.0,Deslacrado
5/9/2025,3.0,1213.0,Deslacrado
5/9/2025,3.0,1223.0,Deslacrado
5/9/2025,3.0,1226.0,Deslacrado
5/9/2025,3.0,1402.0,Deslacrado
5/9/2025,3.0,1403.0,Deslacrado
5/9/2025,3.0,1404.0,Deslacrado
5/9/2025,3.0,1410.0,Deslacrado
5/9/2025,3.0,1412.0,Deslacrado
5/9/2025,3.0,1472.0,Deslacrado
5/9/2025,3.0,1261.0,Deslacrado
5/9/2025,3.0,1291.0,Deslacrado
5/9/2025,3.0,1296.0,Deslacrado
5/9/2025,3.0,1452.0,Deslacrado
5/9/2025,3.0,1447.0,Deslacrado e USB na frente
5/9/2025,3.0,1450.0,Deslacrado e USB na frente
5/9/2025,3.0,1460.0,Deslacrado
5/9/2025,3.0,1467.0,Deslacrado
5/9/2025,3.0,1462.0,Deslacrado
5/9/2025,3.0,1464.0,Deslacrado
5/9/2025,3.0,1470.0,Deslacrado
5/9/2025,3.0,275.0,Deslacrado
5/9/2025,3.0,274.0,Deslacrado
5/9/2025,3.0,273.0,Deslacrado
5/9/2025,3.0,269.0,Deslacrado
5/9/2025,3.0,268.0,Deslacrado
5/9/2025,3.0,281.0,Deslacrado
5/9/2025,3.0,282.0,Deslacrado e mouse na frente
5/9/2025,3.0,287.0,Deslacrado
5/9/2025,3.0,280.0,Deslacrado
5/9/2025,3.0,286.0,Deslacrado
5/9/2025,3.0,290.0,Deslacrado
5/9/2025,3.0,255.0,Deslacrado
5/9/2025,3.0,253.0,Deslacrado
5/9/2025,3.0,278.0,Deslacrado
5/9/2025,4.0,2140.0,Deslacrado
5/9/2025,4.0,2019.0,Deslacrado
5/9/2025,4.0,2009.0,Deslacrado
5/9/2025,4.0,2033.0,Deslacrado
5/9/2025,4.0,2031.0,Deslacrado
5/9/2025,4.0,2022.0,Deslacrado e intelbras na frente
5/9/2025,4.0,2052.0,Deslacrado e intelbras na frente
5/9/2025,4.0,2058.0,Deslacrado e intelbras na frente
5/9/2025,4.0,2065.0,Deslacrado e intelbras na frente
5/9/2025,4.0,2071.0,Deslacrado e intelbras na frente
5/9/2025,4.0,2086.0,Deslacrado e intelbras na frente
5/9/2025,4.0,2085.0,Deslacrado
5/9/2025,4.0,2093.0,USB na frente mouse
5/9/2025,4.0,2082.0,Deslacrado
5/9/2025,4.0,2235.0,Deslacrado
5/9/2025,4.0,2269.0,Deslacrado
5/9/2025,4.0,2330.0,Deslacrado
5/9/2025,4.0,2340.0,Deslacrado
5/9/2025,4.0,2320.0,Deslacrado e mouse na frente
5/9/2025,4.0,2319.0,Deslacrado
5/9/2025,4.0,2312.0,Deslacrado
5/9/2025,4.0,2266.0,Deslacrado
5/9/2025,4.0,2257.0,Deslacrado
5/9/2025,4.0,2249.0,Deslacrado
5/9/2025,4.0,2250.0,Deslacrado
5/9/2025,4.0,2645.0,Deslacrado
5/9/2025,4.0,2646.0,Deslacrado
5/9/2025,4.0,2572.0,Deslacrado
5/9/2025,4.0,2573.0,Deslacrado
5/9/2025,4.0,2559.0,Deslacrado
5/9/2025,4.0,2567.0,Deslacrado
5/9/2025,4.0,2563.0,Deslacrado
5/9/2025,5.0,3075.0,Deslacrado
5/9/2025,5.0,3080.0,Deslacrado
5/9/2025,5.0,3073.0,Deslacrado
5/9/2025,5.0,3064.0,Deslacrado
5/9/2025,5.0,3064.0,Deslacrado
5/9/2025,5.0,3043.0,Mouse e teclado na frente e pa Deslacrado
5/9/2025,5.0,3038.0,Deslacrado
5/9/2025,5.0,3037.0,Deslacrado
5/9/2025,5.0,3033.0,Deslacrado
5/9/2025,5.0,3025.0,Deslacrado
5/9/2025,5.0,3017.0,Deslacrado
5/9/2025,5.0,3018.0,Deslacrado
5/9/2025,5.0,3023.0,Deslacrado
5/9/2025,5.0,3076.0,Deslacrado
5/9/2025,5.0,3121.0,Deslacrado
5/9/2025,5.0,3310.0,Deslacrado
5/9/2025,5.0,3313.0,Deslacrado
5/9/2025,5.0,3306.0,Deslacrado
5/9/2025,5.0,3307.0,Deslacrado
5/9/2025,5.0,3312.0,Deslacrado
5/9/2025,5.0,3322.0,Deslacrado
5/9/2025,5.0,3328.0,Deslacrado
5/9/2025,5.0,3332.0,Deslacrado
5/9/2025,5.0,3339.0,Deslacrado
5/9/2025,5.0,3360.0,Deslacrado
5/9/2025,5.0,3376.0,Deslacrado e mouse na frente
5/9/2025,5.0,3377.0,Deslacrado e mouse na frente
5/9/2025,5.0,3374.0,Deslacrado e mouse na frente
5/9/2025,5.0,3393.0,Deslacrado
